,id_student,id_course,average,bac_average,status
0,14011198070,TPBUR,10.0,11.58,Admis/Session1
1,14011198180,TPBUR,13.0,11.85,Admis/Session1
2,14011198183,TPBUR,11.0,11.79,Admis/Dettes
3,14011198389,TPBUR,13.0,11.77,Admis/Dettes
4,14011198407,TPBUR,11.0,11.57,Admis/Dettes
5,14011198445,TPBUR,9.0,11.13,Admis/Dettes
6,14011198474,TPBUR,14.0,11.43,Admis/Dettes
7,14011198512,TPBUR,13.0,11.89,Admis/Dettes
8,14011198521,TPBUR,13.5,11.55,Admis/Session2
9,14011198539,TPBUR,16.5,11.5,Admis/Session1
10,14011198566,TPBUR,10.0,11.13,Admis/Dettes
11,14011198597,TPBUR,8.75,11.07,Admis/Session2
12,14011298620,TPBUR,11.0,11.37,Admis/Session2
13,14011298622,TPBUR,11.0,11.07,Admis/Session1
14,14011298636,TPBUR,12.5,11.43,Admis/Session1
15,14011298641,TPBUR,10.0,11.86,Admis/Dettes
16,14011298670,TPBUR,11.5,11.26,Admis/Session1
17,14011298695,TPBUR,17.0,11.19,Admis/Dettes
18,14011298765,TPBUR,16.0,11.99,Admis/Session2
19,14011298834,TPBUR,11.0,11.22,Admis/Session2
20,14011298877,TPBUR,11.17,11.88,Admis/Dettes
21,14011298885,TPBUR,13.0,11.49,Admis/Dettes
22,14011298977,TPBUR,11.5,11.27,Admis/Session2
23,14011298981,TPBUR,10.0,11.47,Admis/Dettes
24,14011299015,TPBUR,12.5,11.49,Admis/Dettes
25,14011299032,TPBUR,14.0,11.72,Admis/Session1
26,14011299080,TPBUR,7.5,11.29,Admis/Dettes
27,14011299127,TPBUR,15.0,11.35,Admis/Session1
28,14011299146,TPBUR,11.5,11.14,Admis/Session2
29,14011299188,TPBUR,17.0,11.67,Admis/Session1
