,id_student,id_course,average,bac_average,status
0,14011097102,TPBUR,10.0,10.62,Admis/Dettes
1,14011097242,TPBUR,15.0,10.25,Admis/Session1
2,14011097416,TPBUR,14.0,10.88,Ajourné
3,14011097462,TPBUR,16.0,10.93,Admis/Session1
4,14011097464,TPBUR,10.0,10.52,Ajourné
5,14011097484,TPBUR,15.0,10.74,Admis/Session2
6,14011097494,TPBUR,15.0,10.06,Admis/Session1
7,14011097543,TPBUR,18.0,10.88,Admis/Dettes
8,14011097551,TPBUR,18.0,10.28,Admis/Session1
9,14011097571,TPBUR,11.0,10.0,Ajourné
10,14011097609,TPBUR,13.0,10.8,Ajourné
