,id_student,id_course,average,bac_average,status
0,14011198070,Tecw,6.0,11.58,Admis/Session1
1,14011198180,Tecw,12.0,11.85,Admis/Session1
2,14011198183,Tecw,16.5,11.79,Admis/Dettes
3,14011198389,Tecw,19.0,11.77,Admis/Dettes
4,14011198407,Tecw,12.0,11.57,Admis/Dettes
5,14011198445,Tecw,12.0,11.13,Admis/Dettes
6,14011198474,Tecw,10.5,11.43,Admis/Dettes
7,14011198512,Tecw,16.0,11.89,Admis/Dettes
8,14011198521,Tecw,10.0,11.55,Admis/Session2
9,14011198539,Tecw,12.5,11.5,Admis/Session1
10,14011198566,Tecw,11.0,11.13,Admis/Dettes
11,14011198597,Tecw,10.0,11.07,Admis/Session2
12,14011298620,Tecw,12.0,11.37,Admis/Session2
13,14011298622,Tecw,16.5,11.07,Admis/Session1
14,14011298636,Tecw,12.5,11.43,Admis/Session1
15,14011298641,Tecw,12.0,11.86,Admis/Dettes
16,14011298670,Tecw,16.0,11.26,Admis/Session1
17,14011298695,Tecw,17.5,11.19,Admis/Dettes
18,14011298765,Tecw,18.5,11.99,Admis/Session2
19,14011298834,Tecw,13.5,11.22,Admis/Session2
20,14011298877,Tecw,10.0,11.88,Admis/Dettes
21,14011298885,Tecw,13.0,11.49,Admis/Dettes
22,14011298977,Tecw,13.5,11.27,Admis/Session2
23,14011298981,Tecw,11.0,11.47,Admis/Dettes
24,14011299015,Tecw,15.5,11.49,Admis/Dettes
25,14011299032,Tecw,18.5,11.72,Admis/Session1
26,14011299080,Tecw,17.5,11.29,Admis/Dettes
27,14011299127,Tecw,16.0,11.35,Admis/Session1
28,14011299146,Tecw,13.5,11.14,Admis/Session2
29,14011299188,Tecw,19.0,11.67,Admis/Session1
