,id_student,id_course,average,bac_average,status
0,14011197816,His-s,11.0,14.54,Admis/Session1
1,14011197923,His-s,10.0,14.27,Admis/Session1
2,14011198041,His-s,10.0,14.19,Admis/Session1
3,14011198101,His-s,11.0,14.77,Admis/Session1
4,14011198103,His-s,5.0,14.07,Admis/Session1
5,14011198136,His-s,4.0,14.7,Admis/Session1
6,14011198216,His-s,7.0,14.09,Admis/Session1
7,14011198466,His-s,13.0,14.2,Admis/Session1
8,14011198477,His-s,10.0,14.6,Admis/Session1
9,14011198487,His-s,10.0,14.22,Admis/Dettes
10,14011198497,His-s,12.0,14.15,Admis/Session1
11,14011198515,His-s,4.0,14.15,Admis/Session2
12,14011198581,His-s,11.0,14.25,Admis/Session1
