,id_student,id_course,average,bac_average,status
0,14011298736,TPBUR,12.0,14.06,Admis/Dettes
1,14011298823,TPBUR,14.0,14.46,Admis/Session1
2,14011298919,TPBUR,11.0,14.05,Admis/Session1
3,14011298962,TPBUR,11.0,14.06,Admis/Dettes
4,14011298964,TPBUR,9.17,14.59,Admis/Session2
5,14011298966,TPBUR,16.0,14.91,Admis/Session1
6,14011299010,TPBUR,14.0,14.75,Admis/Session1
7,14011299026,TPBUR,11.0,14.37,Admis/Session1
8,14011299068,TPBUR,20.0,14.44,Admis/Session1
9,14011299105,TPBUR,13.0,14.54,Admis/Session1
10,14011299110,TPBUR,17.0,14.39,Admis/Session1
11,14011299118,TPBUR,13.5,14.71,Admis/Session2
12,14011299122,TPBUR,14.5,14.77,Admis/Session2
